year,month,airline_name,airport_code,airport_name,total_arrival_flights,delayed_arrivals_15_plus,estimated_delayed_arrivals_due_to_airline,estimated_delayed_arrivals_due_to_weather,estimated_delayed_arrivals_due_to_nas,estimated_delayed_arrivals_due_to_security,estimated_delayed_arrivals_due_to_late_aircraft,cancelled_arrivals,diverted_arrivals,total_arrival_delay_minutes,airline_delay_minutes,weather_delay_minutes,nas_delay_minutes,security_delay_minutes,late_aircraft_delay_minutes,internal_ops_count,system_ops_count,external_ops_count,internal_ops_count_rounded,system_ops_count_rounded,external_ops_count_rounded,internal_ops_delay_minutes,system_ops_delay_minutes,external_ops_delay_minutes,delay_rate,cancellation_rate,diversion_rate,avg_delay_minutes_per_delayed_flight,avg_internal_minutes_per_event,avg_system_minutes_per_event,avg_external_minutes_per_event,disruption_impact_minutes,period_label,operational_state
2022,7,Delta Air Lines,JFK,John F. Kennedy International Airport (JFK),2318,515,172.85,10.08,208.49,0.97,122.6,50,10,41027,21033,621,8859,76,10438,295.45,208.49,11.05,295,208,11,31471,8859,697,0.22217428817946505,0.021570319240724764,0.004314063848144953,79.66407766990291,106.51886952106956,42.49124658256991,63.07692307692307,52427.0,2022-07,disrupted
2022,7,Endeavor Air,JFK,John F. Kennedy International Airport (JFK),2056,339,101.78,9.83,131.09,0.0,96.3,164,8,31737,11239,672,10642,0,9184,198.07999999999998,131.09,9.83,198,131,10,20423,10642,672,0.16488326848249027,0.07976653696498054,0.0038910505836575876,93.61946902654867,103.10480613893377,81.18086810588146,68.36215666327568,63177.0,2022-07,disrupted
2022,7,Hawaiian Airlines,JFK,John F. Kennedy International Airport (JFK),31,14,13.0,0.0,0.0,0.0,1.0,0,0,515,491,0,0,0,24,14.0,0.0,0.0,14,0,0,515,0,0,0.45161290322580644,0.0,0.0,36.785714285714285,36.785714285714285,0.0,0.0,515.0,2022-07,disrupted
2022,7,JetBlue Airways,JFK,John F. Kennedy International Airport (JFK),4064,1349,442.29,31.36,344.49,4.94,525.91,96,15,114603,40584,3240,20408,184,50187,968.2,344.49,36.3,968,344,36,90771,20408,3424,0.3319389763779528,0.023622047244094488,0.0036909448818897637,84.9540400296516,93.75232390002066,59.241197131992216,94.32506887052342,135483.0,2022-07,disrupted
2022,7,Republic Airline,JFK,John F. Kennedy International Airport (JFK),1553,374,81.12,20.57,170.46,0.0,101.85,72,4,27536,6836,1492,9438,0,9770,182.97,170.46,20.57,183,170,21,16606,9438,1492,0.24082421120412106,0.0463618802318094,0.0025756600128783,73.62566844919786,90.75804776739356,55.36782822949665,72.53281477880408,41456.0,2022-07,disrupted
2022,7,United Air Lines Network,JFK,John F. Kennedy International Airport (JFK),120,36,12.13,0.0,11.97,0.0,11.9,0,0,2894,1086,0,667,0,1141,24.03,11.97,0.0,24,12,0,2227,667,0,0.3,0.0,0.0,80.38888888888889,92.67582188930503,55.72263993316625,0.0,2894.0,2022-07,disrupted
2022,8,Alaska Airlines,JFK,John F. Kennedy International Airport (JFK),372,87,13.8,3.8,57.82,0.0,11.59,0,1,4801,850,304,3215,0,432,25.39,57.82,3.8,25,58,4,1282,3215,304,0.23387096774193547,0.0,0.002688172043010753,55.18390804597701,50.49231981094919,55.60359737115185,80.0,5041.0,2022-08,disrupted
2022,8,American Airlines,JFK,John F. Kennedy International Airport (JFK),1326,365,107.08,16.61,153.25,1.22,86.84,63,1,25189,7637,1291,8623,40,7598,193.92000000000002,153.25,17.83,194,153,18,15235,8623,1331,0.27526395173454,0.04751131221719457,0.0007541478129713424,69.01095890410959,78.56332508250824,56.26753670473083,74.649467190129,36769.0,2022-08,disrupted
2022,8,Delta Air Lines,JFK,John F. Kennedy International Airport (JFK),2282,528,152.75,13.32,220.07,0.0,141.87,40,8,38665,15226,952,10680,0,11807,294.62,220.07,13.32,295,220,13,27033,10680,952,0.23137598597721298,0.017528483786152498,0.0035056967572304996,73.22916666666667,91.75548163736339,48.5300131776253,71.47147147147147,47785.0,2022-08,disrupted
2022,8,Endeavor Air,JFK,John F. Kennedy International Airport (JFK),2099,356,94.71,16.1,155.0,0.0,90.19,173,0,32296,9725,2429,12537,0,7605,184.89999999999998,155.0,16.1,185,155,16,17330,12537,2429,0.16960457360647926,0.08242020009528347,0.0,90.71910112359551,93.72633856138454,80.88387096774194,150.86956521739128,63436.0,2022-08,disrupted
2022,8,Hawaiian Airlines,JFK,John F. Kennedy International Airport (JFK),31,15,14.32,0.0,0.0,0.0,0.68,0,1,546,510,0,0,0,36,15.0,0.0,0.0,15,0,0,546,0,0,0.4838709677419355,0.0,0.03225806451612903,36.4,36.4,0.0,0.0,786.0,2022-08,disrupted
2022,8,JetBlue Airways,JFK,John F. Kennedy International Airport (JFK),4086,1456,465.87,31.63,431.98,7.36,519.16,103,2,114607,36166,4976,27031,372,46062,985.03,431.98,38.99,985,432,39,82228,27031,5348,0.35633871757219776,0.025208027410670582,0.0004894762604013706,78.7135989010989,83.47766057886562,62.574656234084905,137.1633752244165,133627.0,2022-08,disrupted
2022,8,Republic Airline,JFK,John F. Kennedy International Airport (JFK),1514,296,78.34,14.86,134.29,1.0,67.51,92,1,19241,5115,1409,7565,22,5130,145.85000000000002,134.29,15.86,146,134,16,10245,7565,1431,0.1955085865257596,0.0607661822985469,0.0006605019815059445,65.00337837837837,70.24340075419951,56.33330851143049,90.22698612862547,36041.0,2022-08,disrupted
2022,8,United Air Lines Network,JFK,John F. Kennedy International Airport (JFK),124,44,12.46,0.0,26.01,0.0,5.53,2,0,2985,1555,0,1038,0,392,17.990000000000002,26.01,0.0,18,26,0,1947,1038,0,0.3548387096774194,0.016129032258064516,0.0,67.8409090909091,108.22679266259031,39.90772779700115,0.0,3345.0,2022-08,disrupted
2022,9,Alaska Airlines,JFK,John F. Kennedy International Airport (JFK),360,63,20.86,1.89,33.1,0.0,7.15,0,8,2888,1229,96,1264,0,299,28.009999999999998,33.1,1.89,28,33,2,1528,1264,96,0.175,0.0,0.022222222222222223,45.84126984126984,54.55194573366655,38.18731117824773,50.7936507936508,4808.0,2022-09,normal
2022,9,American Airlines,JFK,John F. Kennedy International Airport (JFK),1229,291,94.66,17.59,121.43,0.86,56.46,17,4,20300,8172,1114,4968,34,6012,151.12,121.43,18.45,151,121,18,14184,4968,1148,0.2367778681855167,0.013832384052074858,0.0032546786004882017,69.7594501718213,93.85918475383801,40.91245985341349,62.22222222222222,24320.0,2022-09,normal
2022,9,Delta Air Lines,JFK,John F. Kennedy International Airport (JFK),2184,406,134.59,14.86,165.13,1.13,90.29,32,8,29967,15108,1108,6006,109,7636,224.88,165.13,15.989999999999998,225,165,16,22744,6006,1217,0.1858974358974359,0.014652014652014652,0.003663003663003663,73.8103448275862,101.13838491639986,36.37134378974142,76.11006879299563,37647.0,2022-09,normal
2022,9,Endeavor Air,JFK,John F. Kennedy International Airport (JFK),1919,235,67.52,8.48,98.26,0.0,60.74,27,2,17174,5706,629,5625,0,5214,128.26,98.26,8.48,128,98,8,10920,5625,629,0.12245961438249088,0.014069828035435123,0.0010422094841063053,73.08085106382978,85.13956026820522,57.24608182373295,74.1745283018868,22514.0,2022-09,normal
2022,9,Hawaiian Airlines,JFK,John F. Kennedy International Airport (JFK),30,9,9.0,0.0,0.0,0.0,0.0,0,1,244,244,0,0,0,0,9.0,0.0,0.0,9,0,0,244,0,0,0.3,0.0,0.03333333333333333,27.11111111111111,27.11111111111111,0.0,0.0,484.0,2022-09,normal
2022,9,JetBlue Airways,JFK,John F. Kennedy International Airport (JFK),4081,1224,433.79,34.88,366.86,7.87,380.61,116,13,92611,37132,3171,18314,345,33649,814.4000000000001,366.86,42.75,814,367,43,70781,18314,3516,0.2999264886057339,0.028424405782896348,0.0031854937515314874,75.6625816993464,86.91183693516699,49.920950771411434,82.24561403508773,116611.0,2022-09,normal
2022,9,Republic Airline,JFK,John F. Kennedy International Airport (JFK),1633,220,49.34,6.61,117.43,0.0,46.62,31,2,12660,2839,713,5795,0,3313,95.96000000000001,117.43,6.61,96,117,7,6152,5795,713,0.13472137170851195,0.018983466013472138,0.001224739742804654,57.54545454545455,64.11004585243852,49.348548071191345,107.86686838124054,18720.0,2022-09,normal
2022,9,United Air Lines Network,JFK,John F. Kennedy International Airport (JFK),120,19,5.55,0.0,12.8,0.0,0.65,0,0,1235,842,0,345,0,48,6.2,12.8,0.0,6,13,0,890,345,0,0.15833333333333333,0.0,0.0,65.0,143.54838709677418,26.953125,0.0,1235.0,2022-09,normal
2022,10,Alaska Airlines,JFK,John F. Kennedy International Airport (JFK),371,104,30.51,0.0,63.14,0.0,10.35,1,1,4641,1932,0,2211,0,498,40.86,63.14,0.0,41,63,0,2430,2211,0,0.2803234501347709,0.0026954177897574125,0.0026954177897574125,44.625,59.47136563876652,35.01742160278746,0.0,5061.0,2022-10,normal
2022,10,American Airlines,JFK,John F. Kennedy International Airport (JFK),1273,298,103.07,4.75,135.01,0.19,54.98,4,3,21293,7075,304,4348,8,9558,158.04999999999998,135.01,4.94,158,135,5,16633,4348,312,0.23409269442262373,0.003142183817753339,0.002356637863315004,71.45302013422818,105.23884846567543,32.205021850233315,63.1578947368421,22733.0,2022-10,normal
2022,10,Delta Air Lines,JFK,John F. Kennedy International Airport (JFK),2346,559,163.43,3.62,279.57,1.0,111.38,12,2,35522,14800,201,10642,23,9856,274.81,279.57,4.62,275,280,5,24656,10642,224,0.23827791986359761,0.005115089514066497,0.0008525149190110827,63.54561717352415,89.72017029947963,38.06560074399972,48.484848484848484,38162.0,2022-10,normal
2022,10,Endeavor Air,JFK,John F. Kennedy International Airport (JFK),1958,311,80.87,12.2,155.44,0.0,62.49,21,5,23839,8307,1695,7980,0,5857,143.36,155.44,12.2,143,155,12,14164,7980,1695,0.1588355464759959,0.010725229826353423,0.002553626149131767,76.65273311897106,98.80022321428571,51.338136901698405,138.9344262295082,28819.0,2022-10,normal
2022,10,Hawaiian Airlines,JFK,John F. Kennedy International Airport (JFK),31,24,22.77,0.0,0.0,0.0,1.23,0,0,849,813,0,0,0,36,24.0,0.0,0.0,24,0,0,849,0,0,0.7741935483870968,0.0,0.0,35.375,35.375,0.0,0.0,849.0,2022-10,normal
2022,10,JetBlue Airways,JFK,John F. Kennedy International Airport (JFK),4069,1100,391.94,12.19,409.61,3.35,282.91,50,16,62133,24844,1395,15877,85,19932,674.85,409.61,15.54,675,410,16,44776,15877,1480,0.27033669206193167,0.012288031457360531,0.00393217006635537,56.484545454545454,66.3495591612951,38.76126071140841,95.23809523809524,74973.0,2022-10,normal
2022,10,Republic Airline,JFK,John F. Kennedy International Airport (JFK),1602,303,53.31,8.2,177.85,0.0,63.64,13,3,15384,3240,749,6576,0,4819,116.95,177.85,8.2,117,178,8,8059,6576,749,0.1891385767790262,0.008114856429463172,0.0018726591760299626,50.772277227722775,68.90979050876443,36.97497891481586,91.34146341463415,18444.0,2022-10,normal
2022,10,United Air Lines Network,JFK,John F. Kennedy International Airport (JFK),114,31,10.42,0.0,16.95,0.0,3.63,0,1,1752,817,0,555,0,380,14.05,16.95,0.0,14,17,0,1197,555,0,0.2719298245614035,0.0,0.008771929824561403,56.516129032258064,85.19572953736655,32.743362831858406,0.0,1992.0,2022-10,normal
2022,11,Alaska Airlines,JFK,John F. Kennedy International Airport (JFK),352,55,12.98,3.49,32.41,0.0,6.11,4,0,2687,716,383,1009,0,579,19.09,32.41,3.49,19,32,3,1295,1009,383,0.15625,0.011363636363636364,0.0,48.85454545454545,67.8365636458879,31.132366553532865,109.74212034383953,3407.0,2022-11,normal
2022,11,American Airlines,JFK,John F. Kennedy International Airport (JFK),1164,246,83.08,5.86,77.92,0.06,79.08,4,3,22146,8038,506,2693,2,10907,162.16,77.92,5.92,162,78,6,18945,2693,508,0.211340206185567,0.003436426116838488,0.002577319587628866,90.02439024390245,116.82905772076961,34.56108829568788,85.8108108108108,23586.0,2022-11,normal
2022,11,Delta Air Lines,JFK,John F. Kennedy International Airport (JFK),2227,421,133.66,5.62,175.3,0.87,105.54,16,0,26482,11567,562,5658,40,8655,239.2,175.3,6.49,239,175,6,20222,5658,602,0.18904355635383924,0.007184553210597216,0.0,62.902612826603324,84.54013377926422,32.27609811751283,92.75808936825885,29362.0,2022-11,normal
2022,11,Endeavor Air,JFK,John F. Kennedy International Airport (JFK),1986,330,62.4,7.26,170.59,0.0,89.75,12,0,21011,5226,647,8479,0,6659,152.15,170.59,7.26,152,171,7,11885,8479,647,0.1661631419939577,0.006042296072507553,0.0,63.66969696969697,78.11370358199146,49.70396857963538,89.11845730027548,23171.0,2022-11,normal
2022,11,Hawaiian Airlines,JFK,John F. Kennedy International Airport (JFK),30,17,14.64,0.0,0.0,0.0,2.36,0,0,1045,600,0,0,0,445,17.0,0.0,0.0,17,0,0,1045,0,0,0.5666666666666667,0.0,0.0,61.470588235294116,61.470588235294116,0.0,0.0,1045.0,2022-11,normal
2022,11,JetBlue Airways,JFK,John F. Kennedy International Airport (JFK),4065,1153,459.67,13.61,262.81,3.16,413.74,55,8,83286,36600,1604,11591,81,33410,873.4100000000001,262.81,16.77,873,263,17,70010,11591,1685,0.28364083640836407,0.013530135301353014,0.0019680196801968018,72.23417172593236,80.15708544669742,44.10410562763974,100.47704233750746,95106.0,2022-11,normal
2022,11,Republic Airline,JFK,John F. Kennedy International Airport (JFK),1499,234,49.31,7.13,127.09,0.0,50.47,1,0,13786,3216,714,6091,0,3765,99.78,127.09,7.13,100,127,7,6981,6091,714,0.1561040693795864,0.00066711140760507,0.0,58.914529914529915,69.96392062537582,47.92666614210402,100.14025245441795,13966.0,2022-11,normal
2022,12,Alaska Airlines,JFK,John F. Kennedy International Airport (JFK),366,113,29.84,5.9,44.32,0.0,32.94,20,1,5875,1632,499,1925,0,1819,62.78,44.32,5.9,63,44,6,3451,1925,499,0.3087431693989071,0.0546448087431694,0.00273224043715847,51.991150442477874,54.96973558458107,43.43411552346571,84.57627118644068,9715.0,2022-12,disrupted
2022,12,American Airlines,JFK,John F. Kennedy International Airport (JFK),1152,309,93.86,11.01,94.05,0.0,110.08,8,2,23344,8668,987,4272,0,9417,203.94,94.05,11.01,204,94,11,18085,4272,987,0.2682291666666667,0.006944444444444444,0.001736111111111111,75.54692556634305,88.67804256153771,45.42264752791069,89.64577656675749,25264.0,2022-12,disrupted
2022,12,Delta Air Lines,JFK,John F. Kennedy International Airport (JFK),2237,573,184.37,17.68,234.69,0.0,136.26,69,0,39677,15406,2192,11581,0,10498,320.63,234.69,17.68,321,235,18,25904,11581,2192,0.2561466249441216,0.030844881537773806,0.0,69.24432809773124,80.79094283130088,49.345945715624865,123.98190045248869,52097.0,2022-12,disrupted
2022,12,Endeavor Air,JFK,John F. Kennedy International Airport (JFK),1847,365,84.28,18.82,200.73,1.0,60.16,75,0,29271,9411,5021,10486,49,4304,144.44,200.73,19.82,144,201,20,13715,10486,5070,0.19761775852734165,0.040606388738494856,0.0,80.1945205479452,94.9529216283578,52.239326458426746,255.80221997981837,42771.0,2022-12,disrupted
2022,12,Hawaiian Airlines,JFK,John F. Kennedy International Airport (JFK),31,14,12.38,0.0,0.0,0.0,1.62,0,0,600,500,0,0,0,100,14.0,0.0,0.0,14,0,0,600,0,0,0.45161290322580644,0.0,0.0,42.857142857142854,42.857142857142854,0.0,0.0,600.0,2022-12,disrupted
2022,12,JetBlue Airways,JFK,John F. Kennedy International Airport (JFK),3917,1605,531.82,10.82,449.14,2.1,611.12,99,9,125479,43749,1549,21198,130,58853,1142.94,449.14,12.92,1143,449,13,102602,21198,1679,0.40975236150114885,0.025274444728108247,0.002297676793464386,78.18006230529595,89.77024165747983,47.196865120007125,129.95356037151703,145459.0,2022-12,disrupted
2022,12,Republic Airline,JFK,John F. Kennedy International Airport (JFK),1417,289,59.96,12.71,174.31,0.76,41.26,39,1,15203,3217,1222,8244,13,2507,101.22,174.31,13.47,101,174,13,5724,8244,1235,0.20395201129146084,0.027522935779816515,0.0007057163020465773,52.60553633217993,56.55008891523414,47.29504905054214,91.6852264291017,22463.0,2022-12,disrupted
2023,1,Alaska Airlines,JFK,John F. Kennedy International Airport (JFK),268,72,20.02,0.75,32.17,1.02,18.03,1,5,3783,1183,89,1541,47,923,38.05,32.17,1.77,38,32,2,2106,1541,136,0.26865671641791045,0.0037313432835820895,0.018656716417910446,52.541666666666664,55.34822601839685,47.90177183711532,76.8361581920904,5163.0,2023-01,normal
2023,1,American Airlines,JFK,John F. Kennedy International Airport (JFK),1211,263,67.94,4.56,108.03,4.26,78.21,11,2,20483,7321,283,5451,197,7231,146.14999999999998,108.03,8.82,146,108,9,14552,5451,480,0.2171758876961189,0.009083402146985962,0.0016515276630883566,77.88212927756653,99.56893602463224,50.45820605387392,54.42176870748299,22943.0,2023-01,normal
2023,1,Delta Air Lines,JFK,John F. Kennedy International Airport (JFK),2289,644,188.19,11.47,307.21,0.57,136.56,7,5,40379,14151,2159,13016,45,11008,324.75,307.21,12.040000000000001,325,307,12,25159,13016,2204,0.28134556574923547,0.0030581039755351682,0.00218435998252512,62.70031055900621,77.47190146266358,42.36841248657271,183.0564784053156,42839.0,2023-01,normal
2023,1,Endeavor Air,JFK,John F. Kennedy International Airport (JFK),1636,464,65.2,4.43,257.66,0.2,136.51,20,4,31803,6903,488,12317,19,12076,201.70999999999998,257.66,4.63,202,258,5,18979,12317,507,0.28361858190709044,0.012224938875305624,0.0024449877750611247,68.54094827586206,94.09052600267712,47.803306683225955,109.50323974082073,36363.0,2023-01,normal
2023,1,Hawaiian Airlines,JFK,John F. Kennedy International Airport (JFK),31,9,7.12,0.0,0.0,0.0,1.88,0,0,601,400,0,0,0,201,9.0,0.0,0.0,9,0,0,601,0,0,0.2903225806451613,0.0,0.0,66.77777777777777,66.77777777777777,0.0,0.0,601.0,2023-01,normal
2023,1,JetBlue Airways,JFK,John F. Kennedy International Airport (JFK),3828,1037,387.82,5.55,319.85,5.47,318.31,27,9,81621,32965,770,16145,284,31457,706.13,319.85,11.02,706,320,11,64422,16145,1054,0.27089864158829674,0.007053291536050157,0.0023510971786833857,78.70877531340405,91.23249260051266,50.47678599343442,95.6442831215971,88641.0,2023-01,normal
2023,1,Republic Airline,JFK,John F. Kennedy International Airport (JFK),1464,275,41.53,9.75,182.84,0.0,40.88,18,1,16852,2970,959,8924,0,3999,82.41,182.84,9.75,82,183,10,6969,8924,959,0.1878415300546448,0.012295081967213115,0.0006830601092896175,61.28,84.564979978158,48.80770072194268,98.35897435897436,20332.0,2023-01,normal
2023,1,SkyWest Airlines,JFK,John F. Kennedy International Airport (JFK),185,78,56.0,17.0,3.0,2.0,0.0,3,0,6338,4780,1278,197,83,0,56.0,3.0,19.0,56,3,19,4780,197,1361,0.42162162162162165,0.016216216216216217,0.0,81.25641025641026,85.35714285714286,65.66666666666667,71.63157894736842,6878.0,2023-01,normal
2023,2,Alaska Airlines,JFK,John F. Kennedy International Airport (JFK),272,46,17.41,1.32,13.53,0.0,13.74,4,0,2607,807,244,457,0,1099,31.15,13.53,1.32,31,14,1,1906,457,244,0.16911764705882354,0.014705882352941176,0.0,56.67391304347826,61.18780096308186,33.77679231337768,184.84848484848484,3327.0,2023-02,normal
2023,2,American Airlines,JFK,John F. Kennedy International Airport (JFK),1101,235,82.86,5.72,57.88,1.63,86.9,8,1,17868,5998,644,1930,96,9200,169.76,57.88,7.35,170,58,7,15198,1930,740,0.2134423251589464,0.007266121707538601,0.0009082652134423251,76.03404255319148,89.52639019792649,33.344851416724254,100.68027210884354,19548.0,2023-02,normal
2023,2,Delta Air Lines,JFK,John F. Kennedy International Airport (JFK),2111,496,166.2,9.7,189.46,1.0,129.64,17,1,37223,18233,963,7613,81,10333,295.84,189.46,10.7,296,189,11,28566,7613,1044,0.23495973472288015,0.008053055423969682,0.0004737091425864519,75.04637096774194,96.55895078420768,40.18262430064394,97.57009345794393,40523.0,2023-02,normal
2023,2,Endeavor Air,JFK,John F. Kennedy International Airport (JFK),1604,211,38.25,9.49,104.65,0.0,58.61,35,1,13455,2957,1822,4234,0,4442,96.86,104.65,9.49,97,105,9,7399,4234,1822,0.13154613466334164,0.021820448877805487,0.0006234413965087282,63.76777251184834,76.38860210613257,40.45867176301959,191.99157007376186,19995.0,2023-02,normal
2023,2,Hawaiian Airlines,JFK,John F. Kennedy International Airport (JFK),28,18,15.77,0.59,0.0,0.0,1.64,0,0,684,566,19,0,0,99,17.41,0.0,0.59,17,0,1,665,0,19,0.6428571428571429,0.0,0.0,38.0,38.19643882825962,0.0,32.20338983050848,684.0,2023-02,normal
2023,2,JetBlue Airways,JFK,John F. Kennedy International Airport (JFK),3690,909,308.2,15.18,176.23,0.36,409.03,64,3,71991,28170,1687,7649,56,34429,717.23,176.23,15.54,717,176,16,62599,7649,1743,0.24634146341463414,0.017344173441734417,0.0008130081300813008,79.1980198019802,87.27883663538893,43.403506780911314,112.16216216216216,84231.0,2023-02,normal
2023,2,Republic Airline,JFK,John F. Kennedy International Airport (JFK),1403,138,33.29,3.15,75.81,0.0,25.75,11,1,6264,2621,184,2130,0,1329,59.04,75.81,3.15,59,76,3,3950,2130,184,0.09836065573770492,0.007840342124019958,0.0007127583749109052,45.391304347826086,66.90379403794039,28.09655718242976,58.41269841269841,8484.0,2023-02,normal
2023,2,SkyWest Airlines,JFK,John F. Kennedy International Airport (JFK),361,84,54.0,26.0,4.0,0.0,0.0,9,0,4252,2576,1365,311,0,0,54.0,4.0,26.0,54,4,26,2576,311,1365,0.23268698060941828,0.024930747922437674,0.0,50.61904761904762,47.7037037037037,77.75,52.5,5872.0,2023-02,normal
2023,3,Alaska Airlines,JFK,John F. Kennedy International Airport (JFK),372,45,6.01,4.96,16.18,0.0,17.84,2,2,2437,191,694,665,0,887,23.85,16.18,4.96,24,16,5,1078,665,694,0.12096774193548387,0.005376344086021506,0.005376344086021506,54.15555555555556,45.19916142557652,41.100123609394316,139.91935483870967,3277.0,2023-03,normal
2023,3,American Airlines,JFK,John F. Kennedy International Airport (JFK),1221,258,91.07,6.01,60.83,1.79,98.32,4,4,23760,10839,887,2256,86,9692,189.39,60.83,7.8,189,61,8,20531,2256,973,0.2113022113022113,0.003276003276003276,0.003276003276003276,92.09302325581395,108.40593484344475,37.08696366924215,124.74358974358975,25440.0,2023-03,normal
2023,3,Delta Air Lines,JFK,John F. Kennedy International Airport (JFK),2423,621,202.97,7.94,230.54,0.0,179.55,62,3,44537,21565,895,9126,0,12951,382.52,230.54,7.94,383,231,8,34516,9126,895,0.2562938505984317,0.025588113908378042,0.0012381345439537762,71.7181964573269,90.23319042141588,39.58532141927648,112.72040302267001,56417.0,2023-03,normal
2023,3,Endeavor Air,JFK,John F. Kennedy International Airport (JFK),1755,288,55.43,4.52,147.86,0.0,80.19,18,0,17888,4962,432,5946,0,6548,135.62,147.86,4.52,136,148,5,11510,5946,432,0.1641025641025641,0.010256410256410256,0.0,62.111111111111114,84.86948827606547,40.21371567699175,95.57522123893806,21128.0,2023-03,normal
2023,3,Hawaiian Airlines,JFK,John F. Kennedy International Airport (JFK),31,15,10.27,0.0,0.0,0.0,4.73,0,1,770,504,0,0,0,266,15.0,0.0,0.0,15,0,0,770,0,0,0.4838709677419355,0.0,0.03225806451612903,51.333333333333336,51.333333333333336,0.0,0.0,1010.0,2023-03,normal
2023,3,JetBlue Airways,JFK,John F. Kennedy International Airport (JFK),4372,1384,468.62,13.55,267.52,6.61,627.69,81,8,112342,42085,2056,11592,245,56364,1096.31,267.52,20.16,1096,268,20,98449,11592,2301,0.31655992680695333,0.018526989935956084,0.0018298261665141812,81.17196531791907,89.80033019857522,43.33133971291866,114.13690476190476,128842.0,2023-03,normal
2023,3,Republic Airline,JFK,John F. Kennedy International Airport (JFK),1541,202,41.44,7.35,122.39,0.0,30.82,23,1,9428,2336,431,4913,0,1748,72.25999999999999,122.39,7.35,72,122,7,4084,4913,431,0.13108371187540557,0.014925373134328358,0.0006489292667099286,46.67326732673267,56.518128978688075,40.14216847781682,58.63945578231293,13808.0,2023-03,normal
2023,3,SkyWest Airlines,JFK,John F. Kennedy International Airport (JFK),451,118,89.0,27.0,2.0,0.0,0.0,4,0,7197,4849,1875,473,0,0,89.0,2.0,27.0,89,2,27,4849,473,1875,0.2616407982261641,0.008869179600886918,0.0,60.99152542372882,54.48314606741573,236.5,69.44444444444444,7917.0,2023-03,normal
2023,4,Alaska Airlines,JFK,John F. Kennedy International Airport (JFK),360,77,13.79,4.56,46.03,0.8,11.82,2,0,4458,746,540,2466,16,690,25.61,46.03,5.359999999999999,26,46,5,1436,2466,556,0.21388888888888888,0.005555555555555556,0.0,57.896103896103895,56.0718469347911,53.57375624592657,103.7313432835821,4818.0,2023-04,disrupted
2023,4,American Airlines,JFK,John F. Kennedy International Airport (JFK),1162,327,83.88,5.85,151.31,0.62,85.34,11,6,32051,11281,302,8609,25,11834,169.22,151.31,6.47,169,151,6,23115,8609,327,0.28141135972461273,0.00946643717728055,0.0051635111876075735,98.01529051987768,136.59732892093135,56.89643777674972,50.540958268933544,35471.0,2023-04,disrupted
2023,4,Delta Air Lines,JFK,John F. Kennedy International Airport (JFK),2359,689,209.31,9.14,322.15,0.0,148.4,97,9,51614,18573,867,18264,0,13910,357.71000000000004,322.15,9.14,358,322,9,32483,18264,867,0.2920729122509538,0.04111911827045358,0.0038151759220008477,74.91146589259797,90.80819658382488,56.6940866056185,94.8577680525164,71234.0,2023-04,disrupted
2023,4,Endeavor Air,JFK,John F. Kennedy International Airport (JFK),1766,338,60.15,8.62,170.73,0.73,97.77,41,5,26675,4838,1136,13055,11,7635,157.92,170.73,9.35,158,171,9,12473,13055,1147,0.1913929784824462,0.0232163080407701,0.0028312570781426952,78.92011834319527,78.98302938196557,76.46576465764659,122.67379679144385,35255.0,2023-04,disrupted
2023,4,Hawaiian Airlines,JFK,John F. Kennedy International Airport (JFK),30,26,21.98,0.0,0.0,0.0,4.02,0,0,1886,1628,0,0,0,258,26.0,0.0,0.0,26,0,0,1886,0,0,0.8666666666666667,0.0,0.0,72.53846153846153,72.53846153846153,0.0,0.0,1886.0,2023-04,disrupted
2023,4,JetBlue Airways,JFK,John F. Kennedy International Airport (JFK),4067,1394,456.55,28.38,370.09,5.5,533.48,139,11,128747,43501,2860,27595,235,54556,990.03,370.09,33.879999999999995,990,370,34,98057,27595,3095,0.3427587902630932,0.03417752643225965,0.0027046963363658717,92.35796269727403,99.04447339979596,74.56294414872059,91.35182998819364,156407.0,2023-04,disrupted
2023,4,Republic Airline,JFK,John F. Kennedy International Airport (JFK),1473,241,46.84,9.73,114.81,0.18,69.44,54,6,17265,2819,1147,6835,9,6455,116.28,114.81,9.91,116,115,10,9274,6835,1156,0.16361167684996605,0.03665987780040733,0.004073319755600814,71.6390041493776,79.75576195390437,59.53314171239439,116.64984863773965,28425.0,2023-04,disrupted
2023,4,SkyWest Airlines,JFK,John F. Kennedy International Airport (JFK),419,104,68.0,27.0,8.0,1.0,0.0,14,0,8324,4538,2626,1123,37,0,68.0,8.0,28.0,68,8,28,4538,1123,2663,0.24821002386634844,0.03341288782816229,0.0,80.03846153846153,66.73529411764706,140.375,95.10714285714286,10844.0,2023-04,disrupted
2023,5,Alaska Airlines,JFK,John F. Kennedy International Airport (JFK),372,105,22.29,2.37,60.57,1.0,18.77,0,0,4931,1334,628,1756,223,990,41.06,60.57,3.37,41,61,3,2324,1756,851,0.28225806451612906,0.0,0.0,46.96190476190476,56.600097418412076,28.991249793627208,252.52225519287833,4931.0,2023-05,normal
2023,5,American Airlines,JFK,John F. Kennedy International Airport (JFK),1204,232,100.87,7.61,68.75,1.0,53.77,4,1,16048,9162,491,2537,64,3794,154.64000000000001,68.75,8.61,155,69,9,12956,2537,555,0.19269102990033224,0.0033222591362126247,0.0008305647840531562,69.17241379310344,83.781686497672,36.90181818181818,64.45993031358886,17008.0,2023-05,normal
